code_INSEE;nb_menages_fiscaux_com;nb_personnes_dans_menage_com;Médiane_niv_vie_com;tx_pauvrete_total_com;tx_pauvrete-locataires_com
83058;2047;4509;22252;13;28
83059;1174;3011;21125;9;
83060;210;445;17738;;
83061;24723;52718;19929;18;28
83062;10962;24291;21160;13;25
83063;844;1779;18566;;
83064;2310;5430;23066;9;23
83065;1321;2766;22915;13;18
83066;668;1628;20096;;
83067;1853;4341;18957;18;29
83068;2045;4398;21824;17;22
83069;26071;53020;20704;15;24
83070;3148;5907;19497;18;28
83071;4904;10283;21663;12;23
83072;3978;8945;20447;19;37
83073;4176;9591;18807;20;31
83074;93;199;18696;;
83075;281;609;20749;;
83076;338;816;19756;;
83077;867;2152;21573;12;
83078;147;292;20964;;
83079;511;1257;22121;;
83080;392;872;20309;;
83081;2566;6612;23168;14;30
83082;304;733;17572;;
83083;556;1294;18776;;
83084;246;492;17121;;
83085;1274;2959;21466;12;
83086;3712;8779;18804;23;41
83087;1721;4178;23047;9;
83088;1042;2688;21977;14;
83089;225;594;22297;;
83090;5875;13958;21961;13;25
83091;2355;5757;22874;8;19
83092;1655;4144;20095;14;26
83093;798;2000;22499;;
83094;1343;3094;21056;16;27
83095;328;724;19836;;
83096;607;1519;21850;;
83097;2028;5412;24079;9;22
83098;5067;10855;23440;10;18
83099;3318;7894;20629;13;24
83100;1752;4332;20909;12;25
83101;899;1913;23109;;
83102;1049;2343;19544;17;
83103;1483;3808;24931;7;
83104;1827;4352;20925;13;31
83105;;;;;
83106;1814;5017;22081;8;
83107;7103;16083;21926;11;20
83108;1036;2593;20689;15;33
83109;103;200;20417;;
83110;626;1494;20495;;
83111;805;1945;20549;;
83112;5864;12678;23639;10;17
83113;951;2248;19840;15;
83114;107;228;20050;;
83115;6968;14139;21024;15;22
83116;6930;17368;21716;12;25
83117;702;1726;21981;;
83118;18817;37541;22851;13;24
83119;2259;4193;23836;12;15
83120;2263;5550;23177;9;18
83121;1958;4231;19076;20;36
83122;120;229;18389;;
83123;9237;18037;23354;12;20
83124;1124;2476;19944;20;36
83125;922;2466;21841;9;
83126;29548;65427;19101;20;34
83127;1233;3107;20984;12;23
83128;302;679;19377;;
83129;17711;36801;22373;11;20
83130;4827;11458;21221;13;27
83131;2224;5678;23152;9;21
83132;1036;2493;24009;9;
83133;684;1707;21816;;
83134;787;1802;21662;;
83135;591;1291;19049;;
83136;1074;2559;20962;15;
83137;76839;159919;19063;21;33
83138;1238;2944;20344;17;33
83139;273;559;21049;;
83140;2107;5132;20070;17;35
83141;2650;6231;22186;12;28
83142;81;169;14973;;
83143;1817;4261;20392;14;32
83144;10458;22771;21586;11;20
83145;532;1103;17642;;
83146;707;1628;19504;;
83147;;;;;
83148;4729;11228;19355;18;32
83149;652;1457;19590;;
83150;1730;4103;21420;12;22
83151;377;908;18930;;
83152;340;691;23246;;
83153;2721;5180;21917;11;19
83154;306;668;20286;;
84001;1151;2865;22022;9;
84002;429;1050;22505;;
84003;5049;11061;16912;26;38
84004;2267;5651;20108;13;24
84005;80;174;19237;;
84006;;;;;
84007;40989;88984;16188;31;43
84008;248;583;20182;;
84009;617;1498;20251;;
84010;321;767;23483;;
84011;143;345;20172;;
84012;1062;2351;20273;16;27
84013;98;235;21278;;
84014;473;1104;21400;;
84015;125;277;17835;;
84016;2202;5238;20577;11;22
84017;1410;3072;20332;17;30
84018;212;524;18128;;
84019;5887;14404;17920;23;38
84020;648;1440;19807;;
84021;;;;;
84022;124;260;18424;;
84023;;;;;
84024;397;932;20991;;
84025;773;1789;22582;;
84026;1780;4126;20453;15;27
84027;1107;2719;21355;12;
84028;430;1030;22260;;
84029;1826;4713;20687;12;21
84030;1482;3512;19845;17;29
84031;12445;29307;16694;29;43
84032;202;456;21565;;
84033;60;116;16520;;
84034;1987;4985;21948;13;25
84035;11731;27012;16900;26;38
84036;1384;3307;24322;6;
84037;913;2047;21953;15;23
84038;1730;4387;22497;10;17
84039;2256;5446;19679;14;25
84040;180;430;19914;;
84041;203;475;23607;;
84042;791;1739;20051;;
84043;3570;8569;20422;12;20
84044;473;1097;18678;;
84045;187;441;20301;;
84046;199;456;19720;;
84047;1332;3077;20267;11;
84048;;;;;
84049;231;529;24501;;
84050;850;1814;22855;;
84051;524;1072;20857;;
84052;501;1191;21650;;
84053;746;1705;19506;;
84054;8989;19804;20241;16;25
84055;604;1536;23905;;
84056;2105;5354;19818;14;20
84057;158;329;20536;;
84058;184;398;21716;;
84059;48;113;20549;;
84060;;;;;
84061;132;323;23236;;
84062;715;1639;22630;;
84063;154;359;20928;;
84064;1530;3722;18807;17;31
84065;1603;3787;21171;13;25
84066;116;275;19563;;
84067;990;2536;21713;10;
84068;513;1106;22979;;
84069;1227;2747;18868;20;30
84070;691;1756;19460;;
84071;801;1977;21926;;
84072;2493;6120;20506;15;27
84073;440;962;21879;;
84074;877;2045;20977;15;
84075;187;395;18954;;
84076;499;1315;22897;;
84077;178;453;20793;;
84078;1559;3841;19565;16;36
84079;108;239;18254;;
84080;5143;12789;19124;18;29
84081;3545;8424;21782;10;20
84082;814;1884;18619;;
84083;987;2409;20453;13;
84084;561;1392;22167;;
84085;165;370;19828;;
84086;608;1339;20870;;
84087;12708;28944;18174;23;35
84088;4450;10701;21531;12;21
84089;8887;20200;20794;15;26
84090;266;653;22222;;
84091;2058;5042;20656;11;21
84092;7032;16823;18084;23;38
84093;290;701;24419;;
84094;256;602;20661;;
84095;307;772;21302;;
84096;350;841;20985;;
84097;274;641;19883;;
84098;266;638;18799;;
84099;1871;4540;21043;12;19
84100;;;;;
84101;180;424;21802;;
84102;590;1310;20827;;
84103;295;674;19380;;
84104;558;1337;20315;;
84105;449;953;22198;;
84106;1074;2408;20125;15;25
84107;249;563;17658;;
84108;874;1991;22073;;
84109;74;180;23099;;
84110;;;;;
84111;138;335;23161;;
84112;287;638;20072;;
84113;343;796;21432;;
84114;81;184;19201;;
84115;220;555;22118;;
84116;381;818;21053;;
84117;138;314;19630;;
84118;1304;2894;22020;14;
84119;1990;5003;23052;8;17
84120;60;114;18151;;
84121;93;229;20643;;
84122;2384;5943;19433;16;25
84123;627;1331;18798;;
84124;371;919;24210;;
84125;;;;;
84126;353;826;20687;;
84127;1129;2714;21820;10;
84128;;;;;
84129;7753;19292;18152;21;36
84130;46;106;20623;;
84131;812;1922;23482;;
84132;3553;8767;21106;11;19
84133;1655;3923;22414;14;26
84134;270;688;20999;;
84135;653;1676;24997;;
84136;515;1241;19854;;
84137;3012;6239;18895;22;33
84138;4132;9482;17217;24;40
84139;299;610;18461;;
84140;276;591;21098;;
84141;4526;11185;20931;11;22
84142;1241;3021;21627;11;
84143;466;922;21506;;
84144;271;554;19186;;
84145;345;773;20935;;
84146;213;468;20507;;
84147;1293;3273;22426;12;
84148;562;1285;17737;;
84149;651;1596;20268;;
84150;809;1960;19559;;
84151;82;183;22737;;
85001;1141;2115;19866;12;
85002;869;1979;20053;;
85003;3792;9563;20503;8;17
85004;1459;2913;20579;9;
85005;424;1009;19647;;
85006;736;1786;19387;;
85008;2542;6656;21405;6;
85009;464;1166;19701;;
85010;628;1359;19532;;
85011;891;1792;20734;;
85012;1148;2280;19746;12;
85013;551;1447;20578;;
85014;468;1153;18700;;
85015;545;1477;21310;;
85016;912;2201;20576;10;
85017;867;2388;20254;;
85018;1888;3896;19362;12;25
85019;2345;6103;21126;6;
85020;1624;3994;21234;8;
85021;675;1834;20775;;
85022;527;1238;19702;;
85023;172;440;18821;;
85024;848;2020;19482;11;
85025;894;2270;19696;;
85026;551;1354;19888;;
85028;227;589;20198;;
85029;968;2036;19663;12;
85031;1265;3144;19773;9;
85033;314;736;18091;;
85034;1344;3289;20029;10;
85035;2470;4948;22203;8;
85036;232;568;19806;;
85037;261;621;18956;;
85038;1034;2682;21021;;
85039;1519;3888;20143;7;
85040;462;1019;19140;;
85041;122;297;18422;;
85042;781;1835;18649;;
85045;472;1045;20251;;
85046;1449;3695;21030;8;
85047;9372;20234;20539;10;19
85049;749;1734;18884;;
85050;784;1779;18957;;
85051;3601;8320;19512;11;28
85053;102;236;20422;;
85054;380;923;19174;;
85055;383;977;20014;;
85056;163;362;18537;;
85058;281;719;21309;;
85059;1109;2276;18353;14;33
85061;563;1492;19883;;
85062;415;1096;19604;;
85064;958;2394;20805;;
85065;1328;3331;20196;7;
85066;319;816;19220;;
85067;392;988;20099;;
85070;1438;3187;19282;9;
85071;1481;3431;19428;10;
85072;379;981;20145;;
85073;385;1015;19401;;
85074;82;221;19169;;
85076;1321;3327;21529;;
85077;199;492;16953;;
85078;351;734;19059;;
85080;687;1720;18847;;
85081;1634;4353;22051;5;
85082;1150;2908;20133;;
85083;872;1678;19813;;
85084;3435;8881;20554;7;16
85086;663;1625;18923;;
85087;98;202;17670;;
85088;2135;4888;22042;6;
85089;2046;5237;20865;7;22
85090;2476;6356;19683;7;19
85092;6145;12550;19103;17;33
85093;466;1199;20347;;
85094;518;1173;18264;;
85095;717;1859;19327;;
85096;2025;4979;20126;9;
85097;1206;3061;20782;;
85098;786;2009;21545;;
85099;402;1048;20394;;
85100;894;2070;21824;;
85101;185;462;20041;;
85102;263;666;17306;;
85103;869;2156;18996;11;
85104;436;901;19740;;
85105;241;550;18179;;
85106;720;1426;20965;;
85108;1164;3072;21438;;
85109;6601;15590;20505;9;22
85110;365;817;17871;;
85111;690;1559;18003;;
85112;1171;2858;20432;9;
85113;2200;4824;20952;8;
85114;1614;2881;23323;7;
85115;250;611;19756;;
85116;191;438;18861;;
85117;267;615;19311;;
85118;866;2309;21461;;
85119;966;2352;20207;;
85120;606;1423;19544;;
85121;446;1046;19085;;
85123;114;270;20642;;
85125;148;390;19064;;
85126;511;1334;21119;;
85127;1274;2473;21313;10;
85128;4558;9127;19606;14;30
85129;1335;3383;20245;9;
85130;591;1452;20076;;
85131;655;1587;19713;;
85132;325;728;19002;;
85133;406;905;19575;;
85134;110;262;21881;;
85135;1183;2787;19914;9;
85136;53;110;17866;;
85137;222;497;20141;;
85138;428;1115;19633;;
85139;207;443;20104;;
85140;664;1574;20006;;
85141;263;662;17735;;
85142;377;993;19686;;
85143;475;1057;18545;;
85144;561;1442;20366;;
85145;374;957;19285;;
85146;7918;19883;21473;6;17
85147;714;1705;19373;;
85148;340;884;19340;;
85149;170;420;17875;;
85151;2401;5950;20665;7;23
85152;1972;4991;20066;10;21
85153;1200;2988;20182;7;
85154;701;1735;19013;;
85155;1895;4948;23031;5;
85156;902;2089;19975;14;
85157;319;755;19359;;
85158;529;1233;18869;;
85159;952;2284;18987;13;
85160;1144;2896;20878;;
85161;981;2397;19778;8;
85162;812;2069;19918;10;
85163;2370;4607;21109;11;23
85164;1076;2109;20557;11;
85167;361;832;21213;;
85169;437;1103;18717;;
85171;250;642;19771;;
85172;870;2018;19423;;
85174;272;685;19051;;
85175;253;632;20009;;
85176;482;1118;21627;;
85177;575;1341;18334;;
85178;3228;8559;21291;7;18
85179;426;1066;19835;;
85181;257;627;19210;;
85182;2341;5445;20064;10;27
85184;148;324;18404;;
85185;260;637;18971;;
85186;394;988;20348;;
85187;349;828;19656;;
85188;435;1113;19986;;
85189;852;2071;20365;;
85190;1273;3246;20232;7;
85191;24286;49669;20300;14;28
85192;369;923;20591;;
85193;243;618;19202;;
85194;23204;44733;21972;10;20
85196;691;1832;20589;;
85197;1355;3609;20689;;
85198;511;1355;20701;;
85199;201;545;17529;;
85200;434;1077;19531;;
85201;231;499;19834;;
85202;602;1542;18983;;
85204;1050;2569;19190;11;
85205;213;532;17517;;
85206;176;365;18256;;
85207;193;413;19499;;
85208;885;2282;20389;;
85209;225;603;19052;;
85210;777;1998;19191;;
85211;919;2354;20035;9;
85213;1658;4146;20628;8;
85214;868;2248;20970;;
85215;1504;3701;20127;8;
85216;791;1995;20240;;
85218;662;1668;20558;;
85220;636;1540;20305;;
85221;1175;2725;19609;11;
85222;4601;8281;21853;8;16
85223;1174;2846;18960;15;28
85226;6047;12041;21857;8;18
85227;784;1914;18337;;
85229;251;575;18504;;
85231;370;819;20206;;
85232;389;1036;18181;;
85233;242;603;19535;;
85234;4488;9095;20520;12;24
85235;184;433;17944;;
85236;750;1801;19870;;
85237;158;362;17559;;
85238;1304;3213;20795;;
85239;422;1088;19801;;
85240;603;1666;21111;;
85242;400;993;19970;;
85243;1298;2707;21022;9;
85244;323;819;19778;;
85245;70;156;17880;;
85246;938;2302;20042;;
85247;396;1086;20287;;
85248;172;407;19649;;
85250;925;2339;20403;9;
85251;281;632;19292;;
85252;235;599;19664;;
85254;746;1772;19843;;
85255;1183;2424;19833;11;
85256;522;1307;19590;;
85259;534;1379;21103;;
85260;321;817;18398;;
85261;102;270;19026;;
85262;1300;3417;19997;7;
85264;528;1195;18052;;
85265;403;989;18023;;
85266;608;1580;20079;;
85267;386;932;20275;;
85268;607;1472;18947;;
85269;177;391;19867;;
85271;171;433;17997;;
85273;690;1810;19358;;
85274;223;534;19854;;
85276;322;776;19708;;
85277;597;1464;19846;;
85278;737;1437;22951;;
85280;1299;3126;19827;10;
85281;409;1001;19257;;
85282;366;920;19948;;
85284;1929;4381;21173;9;
85285;279;726;18943;;
85286;234;566;19157;;
85287;187;465;19690;;
85288;3531;7895;21562;9;18
85289;545;1337;19023;;
85290;234;561;21065;;
85291;489;1232;19465;;
85292;286;700;19470;;
85293;619;1596;20351;;
85294;1715;3244;21982;12;23
85295;1240;3232;20644;7;
85296;498;1281;19785;;
85297;472;1024;18805;;
85298;673;1671;19609;;
85300;1781;4741;21536;6;
85301;654;1737;19990;;
85302;2182;5501;20497;6;
85303;748;1743;19099;;
85304;300;715;18295;;
85305;347;777;19459;;
85306;290;719;19474;;
85307;423;772;21978;;
86001;312;626;16379;;
86002;228;578;19720;;
86003;142;355;19631;;
86004;179;343;20805;;
86005;280;626;18463;;
86006;263;552;19845;;
86007;497;1240;22067;;
86008;170;363;19677;;
86009;472;1055;18694;;
86010;449;1117;21943;;
86011;81;164;16080;;
86012;71;159;17149;;
86013;50;97;15952;;
86014;704;1784;21642;;
86015;623;1213;18113;;
86016;848;2215;22211;;
86017;474;1135;19170;;
86018;136;309;18684;;
86019;1217;2995;21245;7;
86020;102;238;21653;;
86022;116;241;19943;;
86023;132;296;17703;;
86024;571;1500;22927;;
86025;188;399;18007;;
86026;205;493;18652;;
86027;686;1621;22257;;
86028;440;1074;23641;;
86029;345;818;18037;;
86031;755;1777;21374;;
86032;875;2136;20870;11;
86034;267;560;18227;;
86035;85;179;18120;;
86036;354;879;18617;;
86037;197;380;16619;;
86038;97;232;19392;;
86039;317;735;17679;;
86040;149;304;17947;;
86041;4671;9770;21855;13;27
86042;424;952;20074;;
86044;245;557;19896;;
86045;525;1314;20801;;
86046;808;1765;21371;;
86047;200;482;18938;;
86048;395;1089;20874;;
86049;224;519;20205;;
86050;333;799;19664;;
86051;92;209;18653;;
86052;390;986;18592;;
86053;753;1936;20657;;
86054;152;334;19535;;
86055;160;340;16760;;
86058;282;751;22418;;
86059;198;484;17183;;
86061;554;1109;17541;;
86062;1881;4000;20869;8;17
86063;124;243;15427;;
86064;241;548;18290;;
86065;404;1049;20725;;
86066;14975;30676;18603;21;40
86068;555;1127;18061;;
86069;86;181;18980;;
86070;3076;6391;20167;12;28
86072;180;449;17807;;
86073;228;533;19167;;
86074;382;929;20217;;
86075;318;751;18830;;
86076;1070;2787;23172;;
86077;458;1092;19156;;
86078;1216;2303;18248;19;37
86079;235;553;18446;;
86080;195;461;20680;;
86081;565;1422;21347;;
86082;1924;4342;18988;16;30
86083;461;1127;19713;;
86084;118;220;16937;;
86085;123;259;19051;;
86086;408;953;19514;;
86087;82;186;17316;;
86088;358;845;23483;;
86089;156;383;18871;;
86090;90;204;18171;;
86091;176;398;19395;;
86092;1364;2999;19684;11;
86093;74;159;17269;;
86094;213;555;20553;;
86095;1305;3252;20866;9;
86096;270;669;18873;;
86097;132;322;18183;;
86098;61;130;18669;;
86099;430;1047;20081;;
86100;1519;3858;23462;;
86102;211;555;22188;;
86103;817;1637;19566;;
86104;217;474;18349;;
86105;148;362;19727;;
86106;;;;;
86107;227;481;19314;;
86108;177;395;18597;;
86109;111;229;17005;;
86110;99;225;19037;;
86111;757;1788;20118;;
86112;553;1000;18715;;
86113;1195;2865;21856;7;
86114;482;1278;21531;;
86115;3079;7209;21321;8;15
86116;328;790;21115;;
86117;223;511;18667;;
86118;155;340;18813;;
86119;145;317;17839;;
86120;553;1145;18026;;
86121;606;1394;18703;;
86122;;;;;
86123;1235;3096;19212;12;
86124;475;1196;22458;;
86125;238;572;19319;;
86126;250;623;18473;;
86127;186;495;20762;;
86128;1102;2380;18092;17;31
86129;225;476;20989;;
86130;171;389;19645;;
86131;346;780;19722;;
86132;131;270;16940;;
86133;1345;3189;23509;6;
86134;93;209;16851;;
86135;231;585;22942;;
86136;185;389;19089;;
86137;3191;6484;18577;16;29
86138;104;192;16463;;
86139;1116;2378;19636;13;
86140;1026;2122;19242;14;
86141;272;691;20773;;
86142;246;689;18081;;
86143;81;160;20248;;
86144;140;336;19744;;
86145;411;1127;20710;;
86147;240;594;19716;;
86148;280;698;19378;;
86149;179;373;18289;;
86150;119;278;19568;;
86151;77;178;16401;;
86152;284;584;18218;;
86153;352;813;19513;;
86154;114;245;19013;;
86156;90;226;19440;;
86157;1816;4406;25471;6;
86158;2513;6070;22517;9;24
86159;239;502;18301;;
86160;929;2041;18029;18;36
86161;430;910;18405;;
86162;52;102;20599;;
86163;1438;3707;24431;6;
86164;274;675;20076;;
86165;2759;5414;19436;14;29
86167;301;623;16435;;
86169;137;343;18154;;
86170;164;377;18480;;
86171;225;442;18064;;
86172;51;96;13869;;
86173;285;678;18812;;
86174;2530;5924;20744;9;21
86175;147;312;17063;;
86176;57;118;18455;;
86177;2315;5194;20936;10;21
86178;993;2602;21700;;
86180;1083;2716;25067;;
86181;102;219;17140;;
86182;168;397;19940;;
86183;703;1658;19893;;
86184;365;956;19139;;
86186;394;978;21422;;
86187;182;440;18886;;
86189;155;330;17673;;
86190;346;715;17992;;
86191;113;252;19584;;
86192;65;145;18857;;
86193;504;1095;18874;;
86194;36437;70026;18415;24;37
86195;247;582;18133;;
86196;96;237;18994;;
86197;172;398;18091;;
86198;243;654;21745;;
86200;261;533;17675;;
86201;95;206;18329;;
86202;227;514;18152;;
86203;238;464;18326;;
86204;820;2176;23501;;
86205;86;188;19095;;
86206;54;130;16934;;
86207;728;1448;20055;;
86209;841;2029;21761;;
86210;293;730;18720;;
86211;380;825;16543;;
86213;1081;2450;19433;12;
86214;3194;6821;23877;8;19
86217;124;300;18022;;
86218;82;182;17416;;
86220;134;304;19555;;
86221;495;1195;19437;;
86222;1720;4205;22462;8;19
86223;466;948;18361;;
86224;550;1276;19543;;
86225;572;1312;17582;;
86226;1097;2673;22448;;
86227;56;129;19461;;
86228;70;187;19432;;
86229;164;349;17560;;
86230;78;166;17259;;
86231;214;490;19535;;
86233;1131;2587;20648;9;
86234;192;374;18553;;
86235;526;1338;20474;;
86236;366;782;18493;;
86237;333;778;19712;;
86239;68;148;19352;;
86241;185;393;19330;;
86242;184;393;17337;;
86244;572;1308;19025;;
86245;719;1803;21291;;
86246;411;772;18131;;
86247;237;514;19321;;
86248;249;517;17214;;
86249;64;140;16440;;
86250;104;287;17779;;
86252;260;637;18374;;
86253;258;554;18763;;
86254;452;997;19358;;
86255;595;1351;18501;;
86256;461;1228;23312;;
86257;151;371;18887;;
86258;967;2259;20535;10;
86260;143;309;18585;;
86261;904;2204;24345;;
86262;250;559;19430;;
86263;1138;2707;22664;;
86264;329;724;17743;;
86265;183;449;19871;;
86266;55;119;16819;;
86268;444;1151;21550;;
86269;89;196;16986;;
86270;79;138;15881;;
86271;322;809;19062;;
86272;1177;2864;21261;;
86273;427;868;17978;;
86274;436;1008;18027;;
86275;231;610;20315;;
86276;555;1166;17933;;
86279;230;556;20053;;
86280;156;353;18881;;
86281;2193;5653;20544;9;23
86284;273;692;20200;;
86285;390;905;21775;;
86286;178;384;17136;;
86287;144;345;19039;;
86288;323;653;18781;;
86289;289;581;17786;;
86290;639;1590;20379;;
86291;;;;;
86292;341;934;20896;;
86293;1591;3620;20133;10;19
86294;1481;3617;20797;8;
86295;185;382;19146;;
86296;184;470;20028;;
86297;2362;5786;23037;6;15
86298;871;2184;20558;11;
86299;234;605;20433;;
86300;189;530;21703;;
87001;2638;5726;21345;10;28
87002;2394;5570;20738;9;23
87003;424;941;18232;;
87004;53;107;17951;;
87005;390;966;23362;;
87006;116;232;16621;;
87007;94;187;17787;;
87008;61;135;17987;;
87009;73;158;17557;;
87011;1881;3450;18263;19;33
87012;188;412;18115;;
87013;276;639;19604;;
87014;1317;2806;19561;13;
87015;259;698;21845;;
87016;136;290;18219;;
87017;207;504;19375;;
87018;311;701;17866;;
87019;1165;3041;24271;;
87020;637;1665;22178;;
87021;1058;2597;22516;;
87022;61;139;20611;;
87023;75;165;21367;;
87024;402;749;18550;;
87025;332;853;22585;;
87027;649;1255;19060;;
87028;862;1619;15941;;
87029;244;523;19567;;
87030;520;1290;21317;;
87031;130;298;18636;;
87032;793;1500;18973;;
87033;333;792;19124;;
87034;268;562;18773;;
87035;226;533;18963;;
87036;293;635;19398;;
87037;110;208;16548;;
87038;826;2144;22375;;
87039;355;792;19438;;
87040;681;1384;19132;;
87041;999;1998;18798;;
87042;174;387;19961;;
87043;83;177;17164;;
87044;142;286;17326;;
87045;428;969;19661;;
87046;503;1143;19872;;
87047;774;1850;20867;;
87048;2117;5228;22723;7;18
87049;613;1308;18325;;
87050;3808;9134;22599;9;20
87051;320;627;18202;;
87052;85;172;17854;;
87053;117;230;17479;;
87054;533;1032;16926;;
87056;114;255;20372;;
87057;174;354;18488;;
87058;56;103;17081;;
87059;772;1422;18715;;
87060;310;615;16671;;
87061;173;342;17800;;
87062;166;442;20653;;
87063;507;1344;22641;;
87064;942;1746;18707;;
87065;2603;6155;23103;7;18
87066;449;1028;18518;;
87067;213;437;17726;;
87068;219;531;18318;;
87069;62;134;14911;;
87070;380;953;21752;;
87071;350;795;20018;;
87072;218;511;19547;;
87073;172;378;19373;;
87074;120;240;18592;;
87075;3504;7573;23352;8;20
87076;106;220;20271;;
87077;206;530;19593;;
87078;297;694;19862;;
87079;360;816;19484;;
87080;86;177;17480;;
87081;437;1139;22538;;
87082;512;1095;18005;;
87083;267;526;18085;;
87084;69;162;20934;;
87085;60422;114641;18839;22;37
87086;487;1033;19335;;
87087;256;465;17534;;
87088;504;1080;19499;;
87089;740;1487;18978;;
87090;127;255;17435;;
87091;192;379;17870;;
87092;245;474;17270;;
87093;138;287;18983;;
87094;200;517;21652;;
87095;353;704;19447;;
87096;379;845;19431;;
87097;525;1007;16581;;
87099;135;334;18496;;
87100;122;257;18682;;
87101;63;114;18019;;
87103;719;1524;19577;;
87104;217;456;17228;;
87105;418;853;18504;;
87106;1112;2450;20679;12;
87107;646;1556;22140;;
87108;222;422;17258;;
87109;162;314;17201;;
87110;1060;2432;19989;11;
